engine,scenario_id,route,decision_time_us,latency_ms,cost_usd,success,reward,agreement_with_rule,ctx_network_latency_ms,ctx_connectivity,ctx_cpu_available,ctx_priority,ctx_batch_size,ctx_cost_budget_usd,ctx_model_size_mb
DecisionTree,37,edge,49.841,44.85,2e-05,True,-0.346,True,208.8296294836355,1,62.47467288613835,3,8,1.0,22.5
DecisionTree,38,hybrid,49.678,109.222,0.004,True,-14.434,True,166.7804835033406,1,48.61661232702546,4,8,5.0,22.5
DecisionTree,39,cloud,49.157,206.509,0.0136,True,-44.383,True,165.60195403349985,1,48.4020758163074,4,16,2.0,40.0
DecisionTree,40,cloud,48.872,238.838,0.0136,True,-37.527,True,165.58949012456424,1,25.072786950148746,2,16,1.0,40.0
DecisionTree,41,cloud,48.145,149.218,0.0272,True,-54.106,True,71.48096169703766,1,37.81266880123254,4,32,1.0,40.0
DecisionTree,42,hybrid,50.31,83.526,0.008,True,-16.156,True,119.57467222652846,1,49.40542803607554,2,16,2.0,22.5
DecisionTree,43,hybrid,48.683,63.436,0.008,True,-14.25,True,71.94702485677152,1,40.58211671802905,3,16,1.0,22.5
DecisionTree,44,cloud,48.332,151.49,0.0272,True,-58.84,True,78.32548353592173,1,21.148885231434804,4,32,5.0,22.5
DecisionTree,45,hybrid,47.81,90.717,0.016,True,-28.937,True,119.84514227624078,1,42.802235412320144,4,32,1.0,22.5
DecisionTree,46,hybrid,47.986,96.868,0.016,True,-32.704,True,120.05210850744896,1,30.781811399034204,2,32,5.0,22.5
DecisionTree,47,edge,47.613,32.462,2e-05,True,0.827,True,223.64714633852046,1,54.07018481727269,3,16,2.0,22.5
DecisionTree,48,hybrid,51.613,142.372,0.016,True,-34.48,True,199.72351495834297,1,41.837067931300936,3,32,2.0,40.0
DecisionTree,49,hybrid,73.491,162.859,0.008,True,-24.837,True,242.07400319083487,1,59.992156220920855,3,16,5.0,22.5
DecisionTree,50,hybrid,82.651,102.624,0.016,True,-31.931,True,163.00979913614776,1,37.12419211769412,2,32,1.0,40.0
DecisionTree,51,cloud,50.824,167.909,0.0272,True,-56.216,True,83.31018986160873,1,21.865936490029824,4,32,5.0,22.5
DecisionTree,52,cloud,50.602,134.798,0.0136,True,-29.42,True,65.47089279224213,1,48.90635770793922,3,16,1.0,22.5
DecisionTree,53,cloud,46.514,297.767,0.0068,True,-37.482,True,185.89267590431427,1,58.74538806274833,4,8,5.0,40.0
DecisionTree,54,hybrid,45.27,118.135,0.004,True,-12.675,False,189.91290632956213,1,39.842921156118095,2,8,1.0,22.5
DecisionTree,55,hybrid,45.275,90.153,0.008,True,-17.783,True,112.59799713506173,1,43.942164859875945,2,16,5.0,40.0
DecisionTree,56,cloud,43.388,177.133,0.0272,True,-49.909,True,76.99489280220213,1,28.96511210239757,3,32,2.0,40.0
DecisionTree,57,cloud,43.376,215.889,0.0068,True,-33.562,True,158.88529645920596,1,57.154607220552094,4,8,1.0,22.5
DecisionTree,58,cloud,42.738,104.149,0.0068,True,-23.423,True,71.0764145429193,1,31.091933652439412,4,8,2.0,40.0
DecisionTree,59,hybrid,43.656,153.335,0.008,True,-26.361,True,245.47252340903074,1,67.54999532929202,3,16,1.0,22.5
DecisionTree,60,hybrid,43.871,110.22,0.008,True,-18.972,True,128.23068929657984,1,51.850569865688755,4,16,5.0,22.5
DecisionTree,61,hybrid,44.398,96.329,0.004,True,-10.902,True,95.70143185612486,1,51.40082970654153,3,8,5.0,40.0
DecisionTree,62,cloud,43.7,181.433,0.0136,True,-41.68,True,137.58210816323464,1,21.875314354567347,3,16,5.0,40.0
DecisionTree,63,cloud,42.961,182.403,0.0068,True,-27.515,True,110.35282445112252,1,55.73585701715949,4,8,1.0,40.0
DecisionTree,64,hybrid,43.321,123.566,0.008,True,-20.014,True,170.65377114918084,1,48.63146664375181,4,16,5.0,40.0
DecisionTree,65,cloud,44.362,260.209,0.0068,True,-41.111,True,185.73624663076063,1,68.2580317216968,4,8,2.0,22.5
DecisionTree,66,hybrid,44.094,119.807,0.016,True,-34.127,True,164.0231684571085,1,35.52098879277281,2,32,1.0,22.5
DecisionTree,67,cloud,44.128,202.395,0.0136,True,-36.745,True,116.10545056180214,1,34.278939499416694,2,16,5.0,40.0
DecisionTree,68,hybrid,59.031,52.858,0.008,True,-13.592,True,61.795278198932984,1,50.29755676082603,3,16,5.0,22.5
DecisionTree,69,cloud,45.138,302.916,0.0068,True,-33.143,True,197.1762357508851,1,21.4756389631417,2,8,1.0,22.5
DecisionTree,70,edge,43.702,25.57,2e-05,True,1.412,True,157.84851891445754,1,64.11621082737426,3,8,1.0,22.5
DecisionTree,71,edge,44.069,36.548,2e-05,True,0.723,True,117.50326902476218,1,46.606604141826196,2,8,1.0,22.5
DecisionTree,72,edge,42.916,39.351,2e-05,True,0.278,True,152.0673114091513,1,63.698868839880575,3,16,5.0,22.5
DecisionTree,73,cloud,43.557,237.614,0.0068,True,-42.952,True,183.03365962456394,1,37.38995331316478,4,8,5.0,22.5
DecisionTree,74,edge,43.384,45.327,2e-05,True,-0.126,True,217.44220054260416,1,54.17670198354143,3,32,1.0,22.5
DecisionTree,75,hybrid,44.025,129.837,0.008,True,-22.97,True,208.01876385015464,1,24.39334467367047,3,16,5.0,22.5
DecisionTree,76,cloud,43.861,191.916,0.0136,True,-36.411,False,91.98488877527701,1,41.629831010949644,4,16,5.0,22.5
DecisionTree,77,cloud,43.017,183.395,0.0068,True,-29.642,True,136.58317781686526,1,28.83716314900133,4,8,2.0,22.5
DecisionTree,78,hybrid,43.185,109.583,0.004,True,-11.18,True,137.84298396116515,1,60.161987613835656,3,8,5.0,40.0
DecisionTree,79,cloud,43.77,251.36,0.0068,True,-36.936,True,184.79984812334908,1,26.37920179638847,3,8,2.0,22.5
DecisionTree,80,hybrid,43.182,71.641,0.008,True,-17.967,True,110.08835731162753,1,47.25584679353118,2,16,5.0,22.5
DecisionTree,81,edge,42.957,30.283,2e-05,True,0.604,True,110.90290394245972,1,48.719421274238805,2,16,5.0,40.0
